committer_date,file,current_CBO_class_sum,current_LCOM5_class_sum,current_WMC_class_sum,current_RFC_class_sum,current_DIT_class_sum,current_NOC_class_sum,current_NPM_class_sum,current_CC_class_avg,current_CC_class_max,current_RFC_class_sum.1,current_CC_method_avg,current_LOC_file,is_inducing
2017-06-07 13:59:40-04:00,nifi-nar-bundles/nifi-extension-utils/nifi-record-utils/nifi-avro-record-utils/src/main/java/org/apache/nifi/avro/AvroTypeUtil.java,11.0,1.0,142.0,46.0,0.0,0.0,9.0,0.0541734,0.0541734,46.0,0.0535647142857142,651.0,False
2017-06-07 13:59:40-04:00,nifi-nar-bundles/nifi-extension-utils/nifi-record-utils/nifi-avro-record-utils/src/main/java/org/apache/nifi/avro/AvroTypeUtil.java,11.0,1.0,142.0,46.0,0.0,0.0,9.0,0.0541734,0.0541734,46.0,0.0535647142857142,651.0,False
2017-07-21 14:18:11-04:00,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-core/src/main/java/org/apache/nifi/controller/FlowController.java,261.0,22.0,618.0,938.0,8.0,0.0,200.0,0.0983404545454545,0.954545,938.0,0.0625961238938053,4543.0,False
2017-07-21 14:18:11-04:00,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-core/src/main/java/org/apache/nifi/controller/FlowController.java,261.0,22.0,618.0,938.0,8.0,0.0,200.0,0.0983404545454545,0.954545,938.0,0.0625961238938053,4543.0,False
2017-09-11 13:16:53-04:00,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-core/src/main/java/org/apache/nifi/controller/FlowController.java,264.0,22.0,620.0,944.0,8.0,0.0,201.0,0.0979917272727272,0.954545,944.0,0.0624303362831858,4557.0,False
2017-09-11 13:16:53-04:00,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-core/src/main/java/org/apache/nifi/controller/FlowController.java,264.0,22.0,620.0,944.0,8.0,0.0,201.0,0.0979917272727272,0.954545,944.0,0.0624303362831858,4557.0,False
2017-06-06 12:06:04+02:00,nifi-nar-bundles/nifi-site-to-site-reporting-bundle/nifi-site-to-site-reporting-task/src/main/java/org/apache/nifi/reporting/SiteToSiteProvenanceReportingTask.java,14.0,12.0,68.0,13.0,4.0,1.0,15.0,0.110465,0.110465,13.0,0.0219031538461538,482.0,False
2017-06-07 12:03:53-04:00,nifi-nar-bundles/nifi-standard-services/nifi-hwx-schema-registry-bundle/nifi-hwx-schema-registry-service/src/main/java/org/apache/nifi/schemaregistry/hortonworks/HortonworksSchemaRegistry.java,14.0,6.0,32.0,11.0,3.0,0.0,18.0,0.255137,0.255137,11.0,0.2077023636363636,315.0,False
2017-08-17 14:29:05-04:00,nifi-nar-bundles/nifi-elasticsearch-bundle/nifi-elasticsearch-processors/src/main/java/org/apache/nifi/processors/elasticsearch/PutElasticsearchHttpRecord.java,45.0,1.0,75.0,80.0,6.0,1.0,20.0,0.345595,0.345595,80.0,0.300793,576.0,False
2017-06-07 13:59:40-04:00,nifi-nar-bundles/nifi-extension-utils/nifi-record-utils/nifi-avro-record-utils/src/main/java/org/apache/nifi/avro/AvroTypeUtil.java,11.0,1.0,142.0,46.0,0.0,0.0,9.0,0.0541734,0.0541734,46.0,0.0535647142857142,651.0,False
2017-06-07 13:59:40-04:00,nifi-nar-bundles/nifi-extension-utils/nifi-record-utils/nifi-avro-record-utils/src/main/java/org/apache/nifi/avro/AvroTypeUtil.java,11.0,1.0,142.0,46.0,0.0,0.0,9.0,0.0541734,0.0541734,46.0,0.0535647142857142,651.0,False
2017-07-07 10:08:48-04:00,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-authorizer/src/main/java/org/apache/nifi/authorization/AuthorizerFactory.java,70.0,39.0,81.0,140.0,9.0,0.0,53.0,0.7401251666666667,0.988095,140.0,0.7299583035714285,427.0,False
2017-09-22 14:31:38-04:00,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-file-authorizer/src/main/java/org/apache/nifi/authorization/FileUserGroupProvider.java,28.0,3.0,118.0,84.0,3.0,0.0,26.0,0.446892,1.0,84.0,0.2417444390243902,834.0,False
2017-06-07 13:59:40-04:00,nifi-nar-bundles/nifi-extension-utils/nifi-record-utils/nifi-avro-record-utils/src/main/java/org/apache/nifi/avro/AvroTypeUtil.java,11.0,1.0,142.0,46.0,0.0,0.0,9.0,0.0541734,0.0541734,46.0,0.0535647142857142,651.0,False
2017-06-07 13:59:40-04:00,nifi-nar-bundles/nifi-extension-utils/nifi-record-utils/nifi-avro-record-utils/src/main/java/org/apache/nifi/avro/AvroTypeUtil.java,11.0,1.0,142.0,46.0,0.0,0.0,9.0,0.0541734,0.0541734,46.0,0.0535647142857142,651.0,False
2017-08-04 16:31:56+02:00,nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors/src/main/java/org/apache/nifi/processors/standard/QueryRecord.java,26.0,14.0,64.0,26.0,5.0,0.0,31.0,0.0,0.0,26.0,0.0,604.0,False
2017-08-11 22:01:46-07:00,nifi-nar-bundles/nifi-standard-services/nifi-record-serialization-services-bundle/nifi-record-serialization-services/src/main/java/org/apache/nifi/grok/GrokRecordReader.java,5.0,7.0,44.0,9.0,1.0,0.0,6.0,0.0,0.0,9.0,0.0,261.0,False
2017-08-22 22:40:26+02:00,nifi-nar-bundles/nifi-extension-utils/nifi-hadoop-utils/src/main/java/org/apache/nifi/processors/hadoop/AbstractHadoopProcessor.java,24.0,2.0,61.0,75.0,4.0,10.0,29.0,0.0,0.0,75.0,0.0,540.0,False
2017-07-11 10:04:08-04:00,nifi-nar-bundles/nifi-framework-bundle/nifi-framework/nifi-framework-core/src/main/java/org/apache/nifi/controller/state/server/ZooKeeperStateServer.java,1.0,1.0,26.0,7.0,0.0,0.0,3.0,0.137441,0.137441,7.0,0.0630435,192.0,False
2017-09-08 12:37:40-04:00,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-0-10-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumerLease.java,10.0,24.0,72.0,31.0,0.0,2.0,9.0,0.1779286666666666,0.306931,31.0,0.2127879999999999,645.0,False
2017-10-06 15:03:37-04:00,nifi-nar-bundles/nifi-kafka-bundle/nifi-kafka-0-10-processors/src/main/java/org/apache/nifi/processors/kafka/pubsub/ConsumerLease.java,10.0,22.0,72.0,29.0,0.0,3.0,9.0,0.3158963333333333,0.640758,29.0,0.4064798275862068,652.0,False
