committer_date,file,current_CBO_class_sum,current_LCOM5_class_sum,current_WMC_class_sum,current_RFC_class_sum,current_DIT_class_sum,current_NOC_class_sum,current_NPM_class_sum,current_CC_class_avg,current_CC_class_max,current_RFC_class_sum.1,current_CC_method_avg,current_LOC_file,is_inducing
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLContext.java,3.0,1.0,38.0,23.0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,271.0,True
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLInputFormat.java,3.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,62.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLJob.java,4.0,1.0,21.0,7.0,0.0,0.0,4.0,0.187266,0.187266,7.0,0.0586855,157.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLKey.java,0.0,1.0,16.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,89.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLRecordReader.java,4.0,3.0,26.0,18.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,165.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLRequest.java,0.0,1.0,22.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,113.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLUtils.java,2.0,6.0,27.0,18.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,205.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/Props.java,1.0,4.0,57.0,33.0,0.0,0.0,30.0,0.0,0.0,33.0,0.0,461.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/UndefinedPropertyException.java,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/impl/DataGenerator.java,3.0,1.0,8.0,9.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,142.0,True
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/impl/SimpleKafkaETLJob.java,3.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,104.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/impl/SimpleKafkaETLMapper.java,2.0,3.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,88.0,True
2011-08-01 23:41:24+00:00,contrib/hadoop-producer/src/main/java/kafka/bridge/hadoop/KafkaOutputFormat.java,1.0,1.0,10.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,116.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-producer/src/main/java/kafka/bridge/hadoop/KafkaRecordWriter.java,0.0,1.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,76.0,False
2011-08-01 23:41:24+00:00,contrib/hadoop-producer/src/main/java/kafka/bridge/pig/AvroKafkaStorage.java,2.0,3.0,12.0,13.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,118.0,False
2011-08-01 23:41:24+00:00,core/src/main/scala/kafka/javaapi/consumer/ConsumerConnector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,False
2011-08-01 23:41:24+00:00,core/src/main/scala/kafka/javaapi/producer/async/CallbackHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,False
2011-08-01 23:41:24+00:00,core/src/main/scala/kafka/javaapi/producer/async/EventHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,False
2011-08-01 23:41:24+00:00,perf/src/main/java/kafka/perf/KafkaPerfSimulator.java,5.0,1.0,75.0,33.0,1.0,0.0,19.0,0.2558,0.2558,33.0,0.2627840909090909,386.0,False
2011-08-01 23:41:24+00:00,perf/src/main/java/kafka/perf/KafkaSimulatorMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,False
2011-08-01 23:41:24+00:00,perf/src/main/java/kafka/perf/PerfTimer.java,2.0,1.0,19.0,17.0,0.0,0.0,6.0,0.331691,0.331691,17.0,0.2857142857142857,150.0,False
2011-08-01 23:41:24+00:00,perf/src/main/java/kafka/perf/consumer/SimplePerfConsumer.java,0.0,1.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,109.0,False
2011-08-01 23:41:24+00:00,perf/src/main/java/kafka/perf/jmx/BrokerJmxClient.java,0.0,1.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,50.0,False
2011-08-01 23:41:24+00:00,perf/src/main/java/kafka/perf/producer/Producer.java,0.0,1.0,8.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,102.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLContext.java,3.0,1.0,38.0,23.0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,287.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLInputFormat.java,3.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,78.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLJob.java,4.0,1.0,21.0,7.0,0.0,0.0,4.0,0.187266,0.187266,7.0,0.0586855,173.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLKey.java,0.0,1.0,16.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,105.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLRecordReader.java,4.0,3.0,26.0,18.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,181.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLRequest.java,0.0,1.0,22.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,129.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLUtils.java,2.0,6.0,27.0,18.0,0.0,0.0,12.0,0.0,0.0,18.0,0.0,206.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/Props.java,1.0,4.0,57.0,33.0,0.0,0.0,30.0,0.0,0.0,33.0,0.0,462.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/UndefinedPropertyException.java,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/impl/DataGenerator.java,3.0,1.0,8.0,9.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,143.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/impl/SimpleKafkaETLJob.java,3.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,105.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/impl/SimpleKafkaETLMapper.java,2.0,3.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,89.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-producer/src/main/java/kafka/bridge/hadoop/KafkaOutputFormat.java,1.0,1.0,10.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,117.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-producer/src/main/java/kafka/bridge/hadoop/KafkaRecordWriter.java,0.0,1.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,77.0,False
2011-08-10 15:33:21+00:00,contrib/hadoop-producer/src/main/java/kafka/bridge/pig/AvroKafkaStorage.java,2.0,3.0,12.0,13.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,119.0,False
2011-08-10 15:33:21+00:00,core/src/main/scala/kafka/javaapi/consumer/ConsumerConnector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,False
2011-08-10 15:33:21+00:00,core/src/main/scala/kafka/javaapi/producer/async/CallbackHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,False
2011-08-10 15:33:21+00:00,core/src/main/scala/kafka/javaapi/producer/async/EventHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,False
2011-08-10 15:33:21+00:00,perf/src/main/java/kafka/perf/KafkaSimulatorMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,False
2011-08-10 15:33:21+00:00,perf/src/main/java/kafka/perf/consumer/SimplePerfConsumer.java,0.0,1.0,9.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,110.0,False
2011-08-10 15:33:21+00:00,perf/src/main/java/kafka/perf/producer/Producer.java,0.0,1.0,8.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,103.0,False
2011-09-07 21:47:26+00:00,contrib/hadoop-consumer/src/main/java/kafka/etl/KafkaETLContext.java,3.0,1.0,39.0,23.0,0.0,0.0,11.0,0.0,0.0,23.0,0.0,289.0,False
2011-09-28 00:42:30+00:00,core/src/main/scala/kafka/javaapi/consumer/ConsumerConnector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,False
2011-10-06 19:48:03+00:00,perf/src/main/java/kafka/perf/KafkaPerfSimulator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2011-10-06 19:48:03+00:00,perf/src/main/java/kafka/perf/KafkaSimulatorMXBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2011-10-06 19:48:03+00:00,perf/src/main/java/kafka/perf/PerfTimer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2011-10-06 19:48:03+00:00,perf/src/main/java/kafka/perf/consumer/SimplePerfConsumer.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
